ref_id,length
C02F4.2c.2,2690
C02F4.4.1,846
C02F4.5.1,234
C02F5.1.1,3037
C02F5.10.1,502
C02F5.11.1,823
C02F5.12.1,1375
C02F5.13.1,794
C02F5.14.1,471
C02F5.2.1,440
C02F5.3.1,1222
C02F5.4.1,1118
C02F5.5.1,605
C02F5.6b.1,1476
C02F5.7a.1,2051
C02F5.7a.2,2205
C02F5.7b.1,3964
C02F5.8.1,899
C02F5.9.1,878
C02G6.2.1,3046
C02G6.3.1,1256
C02H6.1.1,1005
C02H6.2.1,1065
C02H6.3.1,936
C02H7.1.1,1714
C02H7.2.1,1501
C02H7.3a.1,4582
C02H7.3b.1,4507
C03A3.1a.1,1713
C03A3.1b.1,951
C03A3.2.1,1977
C03A3.3.1,981
C03A3.9.1,288
C03A7.10.1,944
C03A7.11.1,1716
C03A7.13.1,1570
C03A7.14.1,1523
C03A7.2.1,984
C03A7.3.1,1140
C03A7.4.1,1259
C03A7.5.1,1136
C03A7.6.1,873
C03A7.7.1,1167
C03A7.8.1,1466
C03A7.9.1,1057
C03B1.1.1,783
C03B1.10.1,126
C03B1.12.1,1044
C03B1.13.1,1600
C03B1.14.1,845
C03B1.17.1,333
C03B1.2.1,924
C03B1.3.1,348
C03B1.4.1,762
C03B1.5.1,1333
C03B1.6.1,869
C03B1.7a.1,2763
C03B1.7b.1,2173
C03B1.9.1,618
C03B8.3.1,816
C03B8.4.1,7053
C03C10.1.1,1896
C03C10.1.2,1903
C03C10.1.3,1842
C03C10.2.1,1116
C03C10.3.1,1386
C03C10.4.1,1029
C03C10.5.1,466
C03C10.7.1,571
C03C11.1.1,702
C03C11.2.1,998
C03D6.1.1,886
C03D6.3a.1,2146
C03D6.3b.1,1846
C03D6.4.1,4342
C03D6.5.1,991
C03D6.6.1,869
C03D6.8.1,583
C03D6.9.1,228
C03E10.1.1,930
C03E10.3.1,1611
C03E10.3.2,1643
C03E10.3.3,1477
C03E10.4.1,1878
C03E10.5.1,3198
C03E10.6.1,827
C03F11.1.1,2277
C03F11.2.1,1416
C03F11.3.1,1769
C03F11.4.1,1653
C03F11.4.2,1711
C03F11.4.3,1639
C03G5.1.1,2400
C03G5.10.1,388
C03G5.11.1,361
C03G5.12.1,327
C03G5.13.1,306
C03G5.14.1,432
C03G5.2.1,376
C03G5.7.1,517
C03G5.7.2,587
C03G5.8.1,389
C03G5.9.1,306
C03G6.10.1,1187
C03G6.11.1,1017
C03G6.12a.1,1194
C03G6.12b.1,957
C03G6.13.1,999
C03G6.14.1,1546
C03G6.15.1,1588
C03G6.16.1,912
C03G6.17.1,1077
C03G6.19.1,1236
C03G6.2.1,965
C03G6.21.1,384
C03G6.3a.1,2064
C03G6.5.1,684
C03G6.6.1,1037
C03G6.7.1,1081
C03G6.8.1,2146
C03G6.8.2,1545
C03G6.9.1,1272
C03H12.1a.1,2388
C03H12.1b.1,1914
C03H12.1c.1,798
C03H12.1d.1,2311
C03H12.1e.1,2167
C03H12.1e.2,2118
C03H12.1f.1,2042
C03H12.1f.2,932
C03H12.1f.3,852
C03H5.1.1,1312
C03H5.2.1,1223
C03H5.3a.1,1143
C03H5.3b.1,777
C03H5.4a.1,483
C03H5.5.1,1720
C03H5.6.1,1538
C03H5.7a.1,1513
C03H5.7b.1,810
C03H5.9.1,975
C04A11.1a.1,1169
C04A11.1b.1,1115
C04A11.2.1,1606
C04A11.3a.1,4017
C04A11.3b.1,3961
C04A11.4a.1,3255
C04A11.4b.1,3261
C04A11.5.1,480
C04A11.5.2,490
C04A2.1.1,1328
C04A2.1.2,1268
C04A2.15.1,425
C04A2.3a.1,4044
C04A2.3b.1,4044
C04A2.3c.1,4029
C04A2.3c.2,3440
C04A2.3c.3,4046
C04A2.3c.4,3447
C04A2.3c.5,2875
C04A2.3c.6,2649
C04A2.3c.7,2449
C04A2.3d.1,2667
C04A2.3e.1,3384
C04A2.3f.1,3381
C04A2.3g.1,3375
C04A2.3h.1,3288
C04A2.3i.1,3282
C04A2.3j.1,3279
C04A2.3k.1,3273
C04A2.3l.1,1845
C04A2.3m.1,2967
C04A2.3n.1,2961
C04A2.3o.1,2952
C04A2.3p.1,3284
C04A2.3q.1,2670
C04A2.3r.1,2661
C04A2.7a.1,3187
C04A2.7b.1,3046
C04A2.7c.1,3178
C04A2.7d.1,2607
C04B4.1.1,1550
C04B4.2.1,1827
C04B4.3.1,1087
C04B4.4.1,1602
C04B4.5.1,696
C04B4.6a.1,468
C04B4.6b.1,270
C04C11.1a.1,967
C04C11.2.1,2257
C04C11.2.2,2250
C04C11.25.1,105
C04C3.1.1,715
C04C3.14.1,202
C04C3.2.1,1527
C04C3.3.1,1298
C04C3.4.1,162
C04C3.5a.1,1393
C04C3.5a.2,1153
C04C3.5b.1,1215
C04C3.5c.1,1182
C04C3.6.1,1044
C04C3.7.1,1958
C04C3.9.1,322
C04D8.1a.1,5292
C04D8.1b.1,5383
C04D8.1d.1,3890
C04D8.1e.1,2301
C04D8.1f.1,5436
C04D8.1g.1,4350
C04E12.2.1,865
C04E12.2.2,745
C04E12.4.1,1921
C04E12.5a.1,1522
C04E12.5b.1,1455
C04E12.7.1,901
C04E12.8.1,1053
C04E12.9.1,1077
C04E6.10.1,1113
C04E6.11.1,3203
C04E6.12a.1,726
C04E6.12b.1,856
C04E6.12c.1,849
C04E6.12d.1,1079
C04E6.13.1,410
C04E6.2.1,942
C04E6.4.1,1676
C04E6.4.2,1610
C04E6.5.1,1634
C04E6.6.1,1993
C04E6.7.1,1086
C04E6.8.1,553
C04E6.9.1,1023
C04E7.1.1,851
C04E7.2.1,1815
C04E7.3.1,4028
C04E7.5.1,510
C04F1.1.1,1046
C04F1.3.1,1914
C04F12.1.1,3088
C04F12.10.1,1471
C04F12.12.1,414
C04F12.16.1,544
C04F12.3.1,2011
C04F12.4.1,448
C04F12.5.1,432
C04F12.5.2,413
C04F12.7.1,698
C04F12.8.1,1187
C04F12.9.1,494
C04F2.1.1,1138
C04F2.4.1,999
C04F5.1.1,2653
C04F5.2a.1,540
C04F5.2b.1,1215
C04F5.3.1,1191
C04F5.4.1,1026
C04F5.5.1,1029
C04F5.6.1,1127
C04F5.7.1,1542
C04F5.8.1,1101
C04F5.9.1,1730
C04F6.1.1,4870
C04F6.3.1,2041
C04F6.4a.1,1982
C04F6.5.1,1067
C04F6.7.1,1800
C04F6.9.1,326
C04G2.10a.1,1087
C04G2.10b.1,996
C04G2.10c.1,1003
C04G2.11.1,1584
C04G2.1a.1,680
C04G2.1b.1,84
C04G2.2.1,1252
C04G2.4.1,384
C04G2.5.1,779
C04G2.6.1,3044
C04G2.7.1,1411
C04G2.8.1,675
C04G2.9.1,1322
C04G6.10.1,607
C04G6.11.1,396
C04G6.13.1,888
C04G6.1a.1,1910
C04G6.1b.1,1367
C04G6.1c.1,1963
C04G6.1c.2,1799
C04G6.2.1,631
C04G6.3.1,4713
C04G6.4.1,1483
C04G6.5.1,280
C04G6.6.1,312
C04G6.7.1,602
C04H4.1.1,261
C04H5.1.1,1225
C04H5.2.1,1100
C04H5.3.1,3242
C04H5.6a.1,3200
C04H5.6b.1,302
C04H5.7a.1,404
C04H5.7a.2,730
C04H5.7b.1,398
C04H5.8a.1,380
C04H5.8b.1,168
C05A2.1.1,1493
C05A2.4.1,132
C05A9.1a.1,3991
C05A9.1b.1,3483
C05A9.2.1,1280
C05B10.1a.1,1248
C05B10.1b.1,2011
C05B5.1.1,512
C05B5.11.1,408
C05B5.12.1,305
C05B5.16.1,843
C05B5.17.1,564
C05B5.2.1,662
C05B5.3.1,1294
C05B5.4.1,1076
C05B5.5a.1,1765
C05B5.5a.2,1804
C05B5.6.1,1274
C05B5.7a.1,1277
C05B5.7a.2,1454
C05B5.7b.1,744
C05B5.8.1,614
C05C10.1.1,1236
C05C10.2a.1,4918
C05C10.2b.1,4902
C05C10.2c.1,4556
C05C10.2c.2,4488
C05C10.2d.1,4600
C05C10.3.1,1720
C05C10.4.1,1323
C05C10.4.2,1319
C05C10.5a.1,1244
C05C10.5b.1,639
C05C10.5c.1,291
C05C10.6a.1,2901
C05C10.6b.1,2801
C05C10.6c.1,630
C05C10.7.1,716
C05C10.8.1,481
C05C12.1.1,1244
C05C12.3.1,5275
C05C12.4.1,1001
C05C12.5.1,564
C05C8.1a.1,673
C05C8.1b.1,670
C05C8.2.1,1193
C05C8.3.1,1023
C05C8.4.1,3485
C05C8.5.1,1862
C05C8.6.1,1847
C05C8.7.1,1950
C05C8.8.1,1439
C05C8.9a.1,1102
C05C8.9b.1,1248
C05C8.9b.2,2131
C05C9.1.1,1901
C05C9.2.1,776
C05C9.3.1,4723
C05D10.1a.1,1921
C05D10.1b.1,1809
C05D10.1c.1,1374
C05D10.2a.1,1741
C05D10.3a.1,2154
C05D10.3b.1,1239
C05D10.4a.1,2037
C05D10.4b.1,1882
C05D10.4c.1,1257
C05D11.1.1,3114
C05D11.10.1,600
C05D11.11a.1,1575
C05D11.11a.2,1640
C05D11.11a.3,1684
C05D11.11b.1,1524
C05D11.12.1,1979
C05D11.13a.1,1034
C05D11.13a.2,1058
C05D11.13b.1,1059
C05D11.13b.2,885
C05D11.2.1,2719
C05D11.3.1,797
C05D11.4.1,1727
C05D11.5.1,1395
C05D11.6a.1,2280
C05D11.6a.2,1503
C05D11.6b.1,1098
C05D11.6c.1,1454
C05D11.7a.1,2584
C05D11.7b.1,2634
C05D11.8.1,4380
C05D11.9.1,2409
C05D12.1.1,1793
C05D12.1.2,1773
C05D12.2.1,3159
C05D12.3a.1,3188
C05D12.3c.1,3981
C05D12.3c.2,5226
C05D12.3c.3,3897
C05D12.4.1,822
C05D12.5.1,717
C05D12.7.1,726
C05D2.10a.1,1600
C05D2.10b.1,1606
C05D2.1a.1,2714
C05D2.1b.1,1578
C05D2.1c.1,2648
C05D2.1c.2,2576
C05D2.1c.3,1960
C05D2.1d.1,1568
C05D2.1e.1,2658
C05D2.3.1,1601
C05D2.4a.1,1615
C05D2.4b.1,1644
C05D2.5.1,2317
C05D2.6a.1,1788
C05D2.6b.1,1829
C05D2.8.1,1348
C05D9.1.1,1744
C05D9.2.1,1048
C05D9.2.2,1060
C05D9.2.3,996
C05D9.3a.1,1680
C05D9.3b.1,1753
C05D9.4.1,611
C05D9.5.1,850
C05D9.7.1,906
C05D9.9a.1,571
C05D9.9b.1,668
C05E11.1a.1,1285
C05E11.1b.1,1303
C05E11.2.1,499
C05E11.3a.1,1259
C05E11.3b.1,1333
C05E11.4.1,1739
C05E11.5.1,2110
C05E11.6.1,779
C05E11.7.1,1762
C05E11.8a.1,429
C05E4.1.1,1161
C05E4.1.2,1294
C05E4.10.1,1035
C05E4.11.1,1164
C05E4.12.1,617
C05E4.13a.1,1062
C05E4.13b.1,810
C05E4.14a.1,804
C05E4.14b.1,879
C05E4.14b.2,1240
C05E4.14b.3,1234
C05E4.14b.4,929
C05E4.14c.1,1011
C05E4.14d.1,564
C05E4.14e.1,1029
C05E4.14f.1,564
C05E4.14g.1,582
C05E4.14h.1,918
C05E4.14i.1,453
C05E4.14j.1,471
C05E4.15a.1,1732
C05E4.15b.1,720
C05E4.2a.1,1119
C05E4.2b.1,1062
C05E4.3.1,1317
C05E4.4a.1,1130
C05E4.4b.1,426
C05E4.6a.1,987
C05E4.6b.1,462
C05E4.7.1,439
C05E4.9a.1,3073
C05E4.9b.1,3120
C05E7.1.1,942
C05E7.2.1,1163
C05E7.3.1,624
C05E7.4.1,1327
C05G5.1.1,1737
C05G5.1.2,1714
C05G5.1.3,1626
C05G5.1.4,1549
C05G5.2a.1,2189
C05G5.2b.1,2195
C05G5.3.1,839
C05G5.4.1,1240
C05G5.5a.1,1441
C05G5.5b.1,894
C05G5.5c.1,741
C05G5.7.1,111
C05G6.1.1,1575
C05H8.1a.1,1784
C05H8.1b.1,1916
C06A1.1.1,2744
C06A1.2a.1,515
C06A1.2b.1,596
C06A1.3.1,1194
C06A1.5.1,414
C06A1.6.1,524
C06A1.7.1,465
C06A12.19.1,441
C06A12.3a.1,885
C06A12.3b.1,462
C06A12.3c.1,402
C06A12.4a.1,1851
C06A12.4b.1,1821
C06A12.5.1,1506
C06A12.8.1,632
C06A5.1.1,6419
C06A5.11a.1,920
C06A5.12.1,441
C06A5.2.1,741
C06A5.3a.1,2593
C06A5.3b.1,2611
C06A5.6.1,2788
C06A5.6.2,2396
C06A5.6.3,2785
C06A5.7a.1,2073
C06A5.7a.2,2167
C06A5.7b.1,1993
C06A5.8a.1,947
C06A5.8b.1,816
C06A5.8b.2,812
C06A5.9.1,1355
C06A6.2a.1,2209
C06A6.2b.1,2509
C06A6.2c.1,975
C06A6.2d.1,966
C06A6.2e.1,855
C06A6.2f.1,846
C06A6.3.1,1073
C06A6.4a.1,1334
C06A6.4b.1,1393
C06A6.5.1,1393
C06A6.7.1,1165
C06A8.1a.1,2299
C06A8.1b.1,2443
C06A8.1b.2,2581
C06A8.2.1,1613
C06A8.3.1,626
C06A8.4.1,1089
C06A8.4.2,796
C06A8.5.1,1599
C06A8.6.1,1215
C06A8.7.1,1213
C06A8.8a.1,1515
C06A8.8b.1,521
C06A8.8c.1,798
C06A8.8d.1,309
C06A8.8e.1,891
C06A8.8f.1,693
C06A8.8g.1,1116
C06A8.8h.1,1086
C06A8.9a.1,3041
C06A8.9b.1,3086
C06B3.1.1,765
C06B3.10.1,1026
C06B3.11.1,927
C06B3.12.1,924
C06B3.13.1,1339
C06B3.14.1,918
C06B3.16.1,463
C06B3.16.2,620
C06B3.2.1,2076
C06B3.3.1,1534
C06B3.4.1,1011
C06B3.5.1,1145
C06B3.6.1,740
C06B3.7.1,1107
C06B3.8.1,2235
C06B3.9.1,1074
C06B8.1.1,1283
C06B8.10.1,1035
C06B8.2a.1,1443
C06B8.2b.1,1613
C06B8.2b.2,1593
C06B8.2b.3,1531
C06B8.2c.1,1487
C06B8.2d.1,1546
C06B8.3.1,489
C06B8.4.1,2122
C06B8.6.1,1372
C06B8.7.1,9555
C06B8.8.1,287
C06B8.8.2,286
C06B8.8.3,285
C06B8.8.4,296
C06B8.9.1,1056
C06C3.10a.1,588
C06C3.10b.1,240
C06C3.12.1,534
C06C3.1a.1,3496
C06C3.1b.1,3509
C06C3.1c.1,3823
C06C3.1d.1,3355
C06C3.3.1,1957
C06C3.4.1,1030
C06C3.6.1,1171
C06C3.6.2,1909
C06C3.6.3,1286
C06C3.7.1,672
C06C3.8a.1,1790
C06C3.8b.1,990
C06C3.8c.1,1893
C06C3.8d.1,1756
C06C6.2.1,1101
C06C6.3.1,1047
C06C6.4.1,1154
C06C6.5a.1,1361
C06C6.5a.2,1350
C06C6.5a.3,2120
C06C6.7.1,2899
C06C6.8.1,474
C06C6.9.1,374
C06E1.1.1,694
C06E1.10.1,3642
C06E1.11.1,1033
C06E1.11.2,1001
C06E1.3.1,1848
C06E1.4.1,3009
C06E1.5.1,153
C06E1.6.1,150
C06E1.7.1,1330
C06E1.8.1,1546
C06E1.9.1,2067
C06E2.1.1,1075
C06E2.2.1,277
C06E2.3.1,717
C06E2.5.1,639
C06E2.7.1,796
C06E2.8.1,519
C06E2.9.1,340
C06E4.1.1,561
C06E4.2a.1,578
C06E4.2a.2,408
C06E4.2b.1,279
C06E4.3.1,995
C06E4.5.1,629
C06E4.6.1,1030
C06E4.7.1,868
C06E4.8.1,947
C06E7.1a.1,1492
C06E7.2a.1,1649
C06E7.2b.1,672
C06E7.3a.1,1516
C06E7.4a.1,1606
C06E7.4b.1,1085
C06E7.6.1,455
C06E7.7.1,1040
C06E7.88.1,641
C06E8.3a.1,1836
C06E8.3b.1,636
C06E8.3c.1,1527
C06E8.3d.1,2087
C06E8.5.1,2010
C06G1.1a.1,1978
C06G1.1b.1,2002
C06G1.2.1,883
C06G1.4.1,2592
C06G3.10.1,2205
C06G3.11.1,342
C06G3.1a.1,1382
C06G3.1b.1,1334
C06G3.2.1,3197
C06G3.3.1,294
C06G3.5a.1,1351
C06G3.5b.1,1239
C06G3.5b.2,1356
C06G3.6.1,1880
C06G3.6.2,1926
C06G3.7a.1,2658
C06G3.7b.1,1905
C06G3.8a.1,501
C06G3.8b.1,255
C06G3.9.1,2354
C06G4.1.1,2821
C06G4.2a.1,2734
C06G4.2a.2,2861
C06G4.2b.1,2595
C06G4.2b.2,2523
C06G4.2c.1,2894
C06G4.2d.1,2565
C06G4.4.1,494
C06G4.4.2,442
C06G4.5.1,1502
C06G4.6.1,795
C06G8.1.1,1485
C06G8.2.1,2526
C06G8.3b.1,1358
C06G8.3c.1,1302
C06G8.4.1,957
C06H2.1.1,791
C06H2.2.1,1536
C06H2.3a.1,1799
C06H2.3b.1,661
C06H2.4.1,1439
C06H2.5a.1,1353
C06H2.5a.2,1271
C06H2.5b.1,849
C06H2.6a.1,640
C06H2.6a.2,717
C06H2.6b.1,135
C06H2.7a.1,1443
C06H2.7b.1,1056
C06H5.1.1,1223
C06H5.11.1,132
C06H5.12.1,201
C06H5.13.1,201
C06H5.14.1,201
C06H5.2.1,1203
C06H5.6a.1,1805
C06H5.6a.2,1789
C06H5.6b.1,1221
C06H5.7.1,1353
C06H5.8a.1,1095
C06H5.8b.1,444
C07A12.18a.1,749
C07A12.18b.1,353
C07A12.1a.1,1771
C07A12.1b.1,1785
C07A12.1c.1,996
C07A12.2.1,552
C07A12.3a.1,1917
C07A12.3b.1,1468
C07A12.4.1,1898
C07A12.4.2,1762
C07A12.5a.1,2506
C07A12.5b.1,2503
C07A12.7a.1,1467
C07A12.7a.2,1600
C07A12.7b.1,1366
C07A12.7c.1,2139
C07A12.7c.2,1475
C07A4.1.1,1466
C07A4.2.1,1555
C07A4.3.1,786
C07A9.1.1,1034
C07A9.10.1,796
C07A9.11.1,2199
C07A9.12.1,968
C07A9.13.1,967
C07A9.2.1,982
C07A9.2.2,587
C07A9.3a.1,3857
C07A9.3b.1,3295
C07A9.3c.1,3621
C07A9.3d.1,2655
C07A9.4.1,1866
C07A9.5.1,1077
C07A9.6.1,1720
C07A9.7a.1,1609
C07A9.7b.1,1650
C07A9.8.1,1504
C07A9.9.1,1060
C07B5.2.1,610
C07B5.3.1,502
C07B5.4a.1,1804
C07B5.4b.1,2457
C07B5.4c.1,1302
C07B5.4d.1,1413
C07B5.5.1,1249
C07B5.6.1,934
C07B5.8.1,105
C07C7.1.1,969
C07C7.3.1,102
C07D10.1.1,1122
C07D10.2a.1,1719
C07D10.2b.1,1738
C07D10.3.1,1176
C07D10.4.1,1347
C07D10.5.1,1333
C07D10.6.1,210
C07D8.5.1,405
C07D8.6.1,1121
C07E3.10.1,492
C07E3.1a.1,2551
C07E3.1b.1,2564
C07E3.2.1,2268
C07E3.3a.1,1339
C07E3.3b.1,3702
C07E3.4.1,1703
C07E3.5.1,1236
C07E3.5.2,2485
C07E3.5.3,1312
C07E3.6.1,1170
C07E3.8.1,702
C07E3.9.1,598
C07F11.1.1,4076
C07F11.2.1,1571
C07G1.1.1,3066
C07G1.15.1,147
C07G1.3a.1,2244
C07G1.3a.2,2198
C07G1.3c.1,2468
C07G1.4a.1,2290
C07G1.4b.1,2831
C07G1.5.1,2493
C07G1.5.2,2595
C07G1.5.3,2680
C07G1.6.1,762
C07G1.7.1,685
C07G1.8.1,487
C07G2.1a.1,1889
C07G2.1b.1,483
C07G2.2a.1,2155
C07G2.2b.1,2161
C07G2.2b.2,2083
C07G2.2c.1,2277
C07G2.2d.1,2204
C07G2.2d.2,2362
C07G2.2d.3,2316
C07G2.2d.4,2057
C07G2.3.1,1931
C07G2.5.1,72
C07G3.10.1,785
C07G3.15a.1,942
C07G3.15b.1,861
C07G3.2.1,750
C07G3.3a.1,1056
C07G3.3b.1,741
C07G3.4.1,1029
C07G3.5.1,1127
C07G3.6.1,1044
C07G3.8a.1,624
C07G3.8b.1,1204
C07G3.9a.1,1594
C07G3.9a.2,1752
C07G3.9a.3,1693
C07G3.9b.1,1386
C07H4.1a.1,633
C07H4.1b.1,706
C07H4.2.1,2688
C07H6.1.1,2391
C07H6.2.1,324
C07H6.3.1,4274
C07H6.4.1,2892
C07H6.5.1,2273
C07H6.6.1,2809
C07H6.7.1,1280
C07H6.7.2,1342
C07H6.8.1,1746
C07H6.8.2,1659
C07H6.8.3,1638
C07H6.9a.1,505
C07H6.9b.1,595
C08A9.1.1,881
C08A9.10.1,491
C08A9.3a.1,2155
C08A9.3b.1,2220
C08A9.6.1,1264
C08A9.7.1,1339
C08A9.9.1,1182
C08B11.1.1,2816
C08B11.2.1,1677
C08B11.3a.1,4384
C08B11.3b.1,4268
C08B11.4.1,2574
C08B11.5.1,1311
C08B11.6.1,1291
C08B11.7.1,1121
C08B11.7.2,1085
C08B11.8.1,1533
C08B11.8.2,1662
C08B11.9.1,812
C08B6.10.1,543
C08B6.11.1,1779
C08B6.11.2,1721
C08B6.12.1,958
C08B6.13.1,912
C08B6.14.1,1284
C08B6.18.1,33
C08B6.1a.1,1663
C08B6.1b.1,1718
C08B6.2a.1,690
C08B6.2b.1,657
C08B6.2c.1,690
C08B6.2d.1,450
C08B6.3a.1,1523
C08B6.3b.1,783
C08B6.4a.1,1487
C08B6.4b.1,1908
C08B6.5.1,1549
C08B6.6.1,781
C08B6.7a.1,2786
C08B6.7a.2,2772
C08B6.7b.1,2785
C08B6.7b.2,2694
C08B6.7c.1,2693
C08B6.8a.1,771
C08B6.8b.1,231
C08B6.9.1,1242
C08C3.1a.1,1551
C08C3.1b.1,1558
C08C3.1c.1,1567
C08C3.2a.1,1045
C08C3.2b.1,1164
C08C3.3.1,1103
C08C3.4a.1,1086
C08C3.4b.1,956
C08D8.1.1,1354
C08D8.2a.1,1181
C08D8.2b.1,2282
C08D8.2b.2,2244
C08D8.7.1,696
C08D8.7.2,3256
C08E3.1.1,285
C08E3.10a.1,1281
C08E3.10b.1,1059
C08E3.12.1,723
C08E3.13.1,275
C08E3.14.1,768
C08E3.15.1,189
C08E3.3.1,937
C08E3.6.1,1237
C08E3.7.1,1118
C08E3.8.1,1419
C08E3.9.1,1306
C08E8.1.1,372
C08E8.10.1,426
C08E8.11.1,514
C08E8.2.1,1017
C08E8.3.1,371
C08E8.4.1,942
C08E8.5.1,171
C08E8.6.1,180
C08E8.9.1,180
C08F1.10.1,979
C08F1.11.1,1386
C08F1.12a.1,315
C08F1.3.1,1890
C08F1.4a.1,2248
C08F1.4a.2,2315
C08F1.4a.3,2364
C08F1.4b.1,1609
C08F1.5.1,2898
C08F1.6.1,910
C08F1.8.1,1022
C08F11.1.1,698
C08F11.10.1,832
C08F11.11.1,381
C08F11.11.2,784
C08F11.12.1,403
C08F11.13a.1,1368
C08F11.13b.1,1515
C08F11.13c.1,1437
C08F11.13c.2,1461
C08F11.17.1,381
C08F11.3.1,1222
C08F11.4.1,972
C08F11.5a.1,1118
C08F11.5b.1,885
C08F11.7.1,1036
C08F11.7.2,928
C08F11.8.1,2055
C08F11.8.2,2176
C08F11.9.1,1167
C08F8.15.1,1197
C08F8.1a.1,464
C08F8.1b.1,334
C08F8.2b.1,2392
C08F8.2c.1,1317
C08F8.3a.1,1401
C08F8.3b.1,1442
C08F8.4b.1,2108
C08F8.4c.1,1557
C08F8.5.1,1249
C08F8.6.1,1820
C08F8.6.2,1235
C08F8.6.3,1208
C08F8.7.1,800
C08F8.8.1,1586
C08F8.9.1,263
C08G5.2.1,1023
C08G5.4a.1,1349
C08G5.4b.1,1028
C08G5.4c.1,594
C08G5.6.1,680
C08G5.7a.1,966
C08G5.7b.1,396
C08G5.7c.1,861
C08G5.7c.2,719
C08G5.7c.3,547
C08G9.1.1,952
C08G9.2.1,6883
C08H9.1.1,1567
C08H9.10.1,1843
C08H9.11.1,1514
C08H9.12.1,1510
C08H9.13.1,1449
C08H9.14.1,1374
C08H9.15.1,605
C08H9.16.1,994
C08H9.18.1,254
C08H9.2.1,4301
C08H9.3a.1,2423
C08H9.3b.1,603
C08H9.4a.1,555
C08H9.4b.1,3259
C08H9.4b.2,3525
C08H9.5.1,1730
C08H9.6.1,1239
C08H9.7.1,1459
C09B7.1a.1,1669
C09B7.1b.1,1549
C09B7.1c.1,1432
C09B7.2a.1,602
C09B7.2b.1,590
C09B7.2c.1,345
C09B7.2d.1,667
C09B8.1a.1,1679
C09B8.1b.1,1708
C09B8.3.1,1465
C09B8.4.1,912
C09B8.6a.1,1125
C09B8.6b.1,865
C09B8.6c.1,728
C09B8.6c.2,586
C09B8.7a.1,2314
C09B8.7b.1,2304
C09B8.7c.1,1572
C09B8.8.1,705
C09B9.1.1,1154
C09B9.2.1,1036
C09B9.3.1,1440
C09B9.3.2,1373
C09B9.4.1,1189
C09B9.6.1,384
C09B9.7.1,3328
C09B9.85.1,1904
C09B9.8a.1,854
C09B9.8b.1,820
C09C7.1.1,1039
C09D1.1a.1,20769
C09D1.1b.1,24703
C09D1.1c.1,4734
C09D1.1d.1,4784
C09D1.1e.1,17979
C09D1.1f.1,22326
C09D1.1g.1,22827
C09D1.1h.1,21108
C09D1.1i.1,22761
C09D1.1j.1,20907
C09D1.1k.1,24180
C09D1.1l.1,19833
C09D1.1m.1,22527
C09D1.1n.1,22086
C09D1.1o.1,17739
C09D1.1p.1,20667
C09D1.2.1,1150
C09D4.1a.1,2377
C09D4.1b.1,2030
C09D4.1b.2,1877
C09D4.1b.3,2039
C09D4.2.1,920
C09D4.3.1,1499
C09D4.4a.1,3215
C09D4.4b.1,3165
C09D4.4c.1,3171
C09D4.5.1,678
C09D4.5.2,758
C09D4.6.1,432
C09D4.9.1,400
C09D8.1a.1,7008
C09D8.1b.1,4959
C09D8.1c.1,4114
C09D8.1d.1,6030
C09D8.1e.1,6457
C09D8.1f.1,6615
C09D8.1g.1,4764
C09D8.1h.1,3252
C09D8.1i.1,6675
C09D8.1j.1,6747
C09D8.1k.1,6213
C09D8.1l.1,6743
C09D8.1m.1,6199
C09D8.1n.1,5628
C09E10.2a.1,3726
C09E10.2b.1,3734
C09E10.2c.1,2385
C09E10.2d.1,2391
C09E10.2e.1,2760
C09E10.3.1,36
C09E7.1.1,594
C09E7.10.1,1144
C09E7.11.1,489
C09E7.2.1,846
C09E7.3.1,500
C09E7.4.1,1983
C09E7.7a.1,3190
C09E7.7a.2,3130
C09E7.7b.1,3164
C09E7.7c.1,2697
C09E7.8a.1,3430
C09E7.8b.1,2430
C09E8.1a.1,2505
C09E8.2a.1,1100
C09E8.2a.2,998
C09E8.2b.1,1774
C09E8.3.1,2339
C09E8.6.1,30
C09E9.1a.1,561
C09E9.1b.1,273
C09E9.1c.1,141
C09E9.1d.1,1910
C09E9.1d.2,976
C09F12.1.1,825
C09F12.1.2,668
C09F12.2.1,2063
C09F12.3.1,1575
C09F5.1a.1,1949
C09F5.1b.1,1346
C09F5.2a.1,1507
C09F5.2a.2,1297
C09F5.2b.1,1003
C09F5.3.1,1306
C09F9.1.1,649
C09F9.1.2,445
C09F9.2.1,5570
C09F9.3a.1,2409
C09F9.3a.2,2509
C09F9.3b.1,2689
C09F9.3c.1,2427
C09F9.3d.1,2526
C09F9.3e.1,2484
C09F9.3f.1,2571
C09G1.2.1,4399
C09G1.4.1,2010
C09G1.4.2,2111
C09G1.5a.1,490
C09G1.5a.2,790
C09G1.5b.1,599
C09G1.5b.2,873
C09G12.1.1,743
C09G12.10.1,945
C09G12.11.1,939
C09G12.15.1,903
C09G12.16.1,933
C09G12.17.1,576
C09G12.2.1,977
C09G12.3.1,984
C09G12.5.1,375
C09G12.6.1,894
C09G12.8a.1,424
C09G12.8b.1,1661
C09G12.9.1,2135
C09G4.1a.1,1464
C09G4.1b.1,1119
C09G4.1c.1,1418
C09G4.2a.1,2263
C09G4.2b.1,1035
C09G4.2c.1,2302
C09G4.3.1,693
C09G4.4.1,751
C09G4.5.1,1676
C09G5.1.1,1735
